date,score
2024-03-11,5.47
2024-03-18,5.32
2024-03-25,5.63
2024-04-01,5.16
2024-04-08,5.16
2024-04-15,6.57
2024-04-22,5.94
2024-04-29,5.16
2024-05-06,5.63
2024-05-13,5.32
2024-05-20,5.79
2024-05-27,5.16
2024-06-03,5.63
2024-06-10,6.26
2024-06-17,5.16
2024-06-24,6.26
2024-07-01,5.79
2024-07-08,5.63
2024-07-15,5.16
2024-07-22,15.64
2024-07-29,7.51
2024-08-05,5.81
2024-08-12,4.84
2024-08-19,5.81
2024-08-26,6.78
2024-09-02,7.75
2024-09-09,6.78
2024-09-16,10.66
2024-09-23,6.78
2024-09-30,40.68
2024-10-07,96.87
2024-10-14,6.78
2024-10-21,6.78
2024-10-28,6.78
2024-11-04,5.81
2024-11-11,10.66
2024-11-18,6.78
2024-11-25,6.78
2024-12-02,7.75
2024-12-09,5.81
2024-12-16,6.78
2024-12-23,19.37
2024-12-30,7.75
2025-01-06,6.78
2025-01-13,6.78
2025-01-20,5.81
2025-01-27,5.81
2025-02-03,7.75
2025-02-10,6.24
2025-02-17,6.76
2025-02-24,7.28
2025-03-03,6.76
2025-03-10,5.98
2025-03-17,5.72
2025-03-24,5.46
2025-03-31,5.98
2025-04-07,5.46
2025-04-14,5.46
2025-04-21,5.2
2025-04-28,5.72
2025-05-05,6.24
2025-05-12,6.24
2025-05-19,14.04
2025-05-26,5.72
2025-06-02,5.72
2025-06-09,5.72
2025-06-16,13.26
2025-06-23,26.01
2025-06-30,7.54
2025-07-07,8.58
2025-07-14,8.84
2025-07-21,8.06
2025-07-28,8.32
2025-08-04,8.32
2025-08-11,6.11
2025-08-18,7.59
2025-08-25,6.85
2025-09-01,5.37
2025-09-08,6.48
2025-09-15,7.41
2025-09-22,6.11
2025-09-29,5.74
2025-10-06,6.11
2025-10-13,6.3
2025-10-20,7.41
2025-10-27,6.85
2025-11-03,6.3
2025-11-10,5.93
2025-11-17,6.48
2025-11-24,6.48
2025-12-01,6.48
2025-12-08,7.04
2025-12-15,6.3
2025-12-22,6.3
2025-12-29,9.07
2026-01-05,15.0
2026-01-12,9.26
2026-01-19,8.89
2026-01-26,8.33
2026-02-02,18.52
